Asia/Riyadh,Open,High,Low,Close,Volume
2026-06-05T10:35:00+03:00,1.16331,1.16339,1.16329,1.16339,76050000
2026-06-05T10:36:00+03:00,1.16337,1.16351,1.16336,1.16341,102150000
2026-06-05T10:37:00+03:00,1.16339,1.16347,1.16335,1.16347,50400000
2026-06-05T10:38:00+03:00,1.16349,1.16373,1.16348,1.16366,141780000
2026-06-05T10:39:00+03:00,1.16368,1.16374,1.16355,1.16356,43650000
2026-06-05T10:40:00+03:00,1.16357,1.1636,1.1634,1.1634,71100000
2026-06-05T10:41:00+03:00,1.16341,1.16343,1.16337,1.16339,62550000
2026-06-05T10:42:00+03:00,1.16339,1.16349,1.16338,1.16347,49500000
2026-06-05T10:43:00+03:00,1.16346,1.16346,1.16339,1.16341,30150000
2026-06-05T10:44:00+03:00,1.16341,1.16342,1.16331,1.16334,65700000
2026-06-05T10:45:00+03:00,1.16334,1.16344,1.1633,1.16339,88650000
2026-06-05T10:46:00+03:00,1.1634,1.1635,1.1634,1.16347,36450000
2026-06-05T10:47:00+03:00,1.1635,1.16356,1.16349,1.16352,58500000
2026-06-05T10:48:00+03:00,1.16352,1.16362,1.16347,1.16362,63450000
2026-06-05T10:49:00+03:00,1.1636,1.16362,1.1635,1.16352,38250000
2026-06-05T10:50:00+03:00,1.16353,1.16353,1.16346,1.16347,28350000
2026-06-05T10:51:00+03:00,1.16346,1.16354,1.16346,1.16348,44100000
2026-06-05T10:52:00+03:00,1.16346,1.1635,1.16341,1.16341,36900000
2026-06-05T10:53:00+03:00,1.16342,1.16357,1.16342,1.16344,88200000
2026-06-05T10:54:00+03:00,1.16345,1.16349,1.16342,1.16342,58500000
2026-06-05T10:55:00+03:00,1.16344,1.16353,1.16344,1.16352,56250000
2026-06-05T10:56:00+03:00,1.16351,1.16351,1.16341,1.16345,34650000
2026-06-05T10:57:00+03:00,1.16346,1.16346,1.1633,1.16334,45450000
2026-06-05T10:58:00+03:00,1.16332,1.16353,1.16331,1.1635,57010000
2026-06-05T10:59:00+03:00,1.16349,1.16349,1.16322,1.16322,77850000
2026-06-05T11:00:00+03:00,1.16322,1.16341,1.1632,1.16337,82800000
2026-06-05T11:01:00+03:00,1.16335,1.16344,1.16333,1.16344,38700000
2026-06-05T11:02:00+03:00,1.16346,1.16347,1.16341,1.16341,37800000
2026-06-05T11:03:00+03:00,1.16343,1.16364,1.16343,1.16361,52650000
2026-06-05T11:04:00+03:00,1.16361,1.16364,1.16355,1.16358,54000000
2026-06-05T11:05:00+03:00,1.16358,1.16373,1.16358,1.16371,50400000
2026-06-05T11:06:00+03:00,1.16371,1.16382,1.16371,1.16382,51750000
2026-06-05T11:07:00+03:00,1.16379,1.16381,1.16366,1.16372,126450000
2026-06-05T11:08:00+03:00,1.16369,1.16388,1.16368,1.16384,94050000
2026-06-05T11:09:00+03:00,1.16386,1.16387,1.16372,1.16374,62100000
2026-06-05T11:10:00+03:00,1.16374,1.1638,1.16368,1.1638,61200000
2026-06-05T11:11:00+03:00,1.16379,1.16389,1.16379,1.16383,51300000
2026-06-05T11:12:00+03:00,1.16383,1.16384,1.16378,1.16378,42750000
2026-06-05T11:13:00+03:00,1.16375,1.16382,1.16374,1.16378,51300000
2026-06-05T11:14:00+03:00,1.16378,1.16398,1.16377,1.16396,59850000
